Set,Name,speaker,text,label
training,q1ec7.txt,g,okay,ready
training,q1ec7.txt,g,so just eh,instruct
training,q1ec7.txt,f,below do i go below the forest then,query_yn
training,q1ec7.txt,g,i don't have a forest,explain
training,q1ec7.txt,g,where's abouts the forest,query_w
training,q1ec7.txt,f,ehm it's below the abandoned cottage and above the fenced meadow,reply_w
training,q1ec7.txt,g,below the abandoned cottage,acknowledge
training,q1ec7.txt,f,cottage,acknowledge
training,q1ec7.txt,g,okay,ready
training,q1ec7.txt,g,well you want to go round the outside of that you want to proceed to that east,instruct
training,q1ec7.txt,g,right,align
training,q1ec7.txt,f,uh-huh,reply_y
training,q1ec7.txt,g,from where you've got that forest,instruct
training,q1ec7.txt,f,uh-huh,acknowledge
training,q1ec7.txt,g,turn up north,instruct
training,q1ec7.txt,f,right,acknowledge
training,q1ec7.txt,g,with the forest on your left-hand side,instruct
training,q1ec7.txt,f,oh so i go so i go below the forest then,check
training,q1ec7.txt,g,yeah go below the forest yeah,reply_y
training,q1ec7.txt,f,right,acknowledge
training,q1ec7.txt,f,right,acknowledge
training,q1ec7.txt,g,and then turn and keep it on your left-hand side and the abandoned cottage,instruct
training,q1ec7.txt,f,right,acknowledge
training,q1ec7.txt,g,okay,align
training,q1ec7.txt,f,uh-huh,reply_y
training,q1ec7.txt,g,"and then when you get to the abandoned cottage do a slight sort of ""c"" shape",instruct
training,q1ec7.txt,g,round the top of the abandoned cottage,instruct
training,q1ec7.txt,f,uh-huh,acknowledge
training,q1ec7.txt,f,uh-huh,acknowledge
training,q1ec7.txt,g,okay,align
training,q1ec7.txt,f,uh-huh,reply_y
training,q1ec7.txt,g,and then,ready
training,q1ec7.txt,f,past the in between the monument and the cottage,check
training,q1ec7.txt,g,yeah,reply_y
training,q1ec7.txt,f,right,acknowledge
training,q1ec7.txt,g,uh-huh,acknowledge
training,q1ec7.txt,f,mmhmm,acknowledge
training,q1ec7.txt,g,right,acknowledge
training,q1ec7.txt,g,and then,ready
training,q1ec7.txt,g,"turn that ""c"" shape",instruct
training,q1ec7.txt,g,right,align
training,q1ec7.txt,g,so you're coming down come slightly down sort of south,instruct
training,q1ec7.txt,f,mmhmm,acknowledge
training,q1ec7.txt,g,southwest or just slightly,instruct
training,q1ec7.txt,g,and then you're going to pass above a fenced meadow,instruct
training,q1ec7.txt,g,do you have a fenced meadow,query_yn
training,q1ec7.txt,f,and my fenced meadow is away down the right-hand corner below the forest,reply_w
training,q1ec7.txt,g,so you only have one fenced meadow,check
training,q1ec7.txt,f,uh-huh,reply_y
training,q1ec7.txt,g,right okay,ready
training,q1ec7.txt,g,well just continue on that,instruct
training,q1ec7.txt,g,"right you've done that ""c"" shape right",align
training,q1ec7.txt,g,"and as if you're going to do a very wide ""u"" now",instruct
training,q1ec7.txt,g,okay,align
training,q1ec7.txt,f,right okay,reply_y
training,q1ec7.txt,g,and just ignore if you've not got a fenced meadow there then that's okay i do,explain
training,q1ec7.txt,f,right,ready
training,q1ec7.txt,f,there's nothing on my left i've there's nothing to my left of the abandoned cottage,explain
training,q1ec7.txt,g,right okay,acknowledge
training,q1ec7.txt,g,right,ready
training,q1ec7.txt,g,"but just do that ""c"" that ""c""",instruct
training,q1ec7.txt,f,"the ""c"" over the cottage",check
training,q1ec7.txt,g,yeah,reply_y
training,q1ec7.txt,f,right,acknowledge
training,q1ec7.txt,g,and then,ready
training,q1ec7.txt,g,"turn round and almost in a sort of big wide ""u"" and go back up again",instruct
training,q1ec7.txt,f,right,acknowledge
training,q1ec7.txt,f,uh-huh right,acknowledge
training,q1ec7.txt,g,and you're going to come up,instruct
training,q1ec7.txt,g,and you're going to have a west lake,query_yn
training,q1ec7.txt,f,uh-huh,acknowledge
training,q1ec7.txt,g,right,ready
training,q1ec7.txt,g,so you're going to almost follow the course of that right that west lake to the east the east side of it you're going to follow the the course of it,instruct
training,q1ec7.txt,f,just just coming in at the base of it then,check
training,q1ec7.txt,g,yeah just at the base,reply_y
training,q1ec7.txt,g,"and then follow the course of it round sort of a ""u"" an ""s"" shape",clarify
training,q1ec7.txt,f,"as if it's a very very big wide ""u"" so i'm going to avoid",check
training,q1ec7.txt,g,yeah,reply_y
training,q1ec7.txt,f,so that i so i'm avoiding something at the,check
training,q1ec7.txt,g,well,ready
training,q1ec7.txt,g,you've got a trig point do you have a trig point,query_yn
training,q1ec7.txt,f,no,reply_n
training,q1ec7.txt,g,no,acknowledge
training,q1ec7.txt,f,no,reply_n
training,q1ec7.txt,g,right,ready
training,q1ec7.txt,g,so in between your west lake and the ah there's a trig point,explain
training,q1ec7.txt,g,right,align
training,q1ec7.txt,f,right,reply_y
training,q1ec7.txt,g,so,ready
training,q1ec7.txt,g,you're going to do a sort of and just follow the contour of that lake round,instruct
training,q1ec7.txt,g,okay,align
training,q1ec7.txt,f,mmhmm,reply_y
training,q1ec7.txt,g,until you're almost at the top of the east hand coast,instruct
training,q1ec7.txt,g,right,align
training,q1ec7.txt,f,mmhmm,reply_y
training,q1ec7.txt,g,"and then turn back round again in another sort of ""c"" or top of the ""u""",instruct
training,q1ec7.txt,f,mmhmm,acknowledge
training,q1ec7.txt,g,right,ready
training,q1ec7.txt,g,and then you're going to come straight down at forty-five degrees,instruct
training,q1ec7.txt,f,mmhmm,acknowledge
training,q1ec7.txt,g,sort of southeast,instruct
training,q1ec7.txt,f,see see sorry where i where i leave the top the east of the west lake,align
training,q1ec7.txt,g,right,reply_y
training,q1ec7.txt,f,"i'm doing a ""c"" shape and i'm",align
training,q1ec7.txt,f,am i going over the top of the farmed land,query_yn
training,q1ec7.txt,g,you're going over the,reply_w
training,q1ec7.txt,g,no no no,reply_n
training,q1ec7.txt,g,you're staying well below that,clarify
training,q1ec7.txt,f,oh right,acknowledge
training,q1ec7.txt,g,so in between it would be in between farmed land and i have a trig point,clarify
training,q1ec7.txt,f,okay right,acknowledge
training,q1ec7.txt,g,right okay so it's just above the just at the just before the tip of that west lake but just at the east just at that east coast,clarify
training,q1ec7.txt,g,right,align
training,q1ec7.txt,f,okay fine right,reply_y
training,q1ec7.txt,g,yeah,align
training,q1ec7.txt,f,uh-huh,reply_y
training,q1ec7.txt,g,and come round so you're between you're well a good wee distance below that farmed land,clarify
training,q1ec7.txt,g,okay,align
training,q1ec7.txt,f,alright,reply_y
training,q1ec7.txt,g,and then,ready
training,q1ec7.txt,g,you're going to come straight down at that forty-five degrees right,instruct
training,q1ec7.txt,g,okay,align
training,q1ec7.txt,g,and you're going to come to a monument,instruct
training,q1ec7.txt,f,right yeah uh-huh,acknowledge
training,q1ec7.txt,g,if you proceed straight down at like forty-five sort of an inverse,instruct
training,q1ec7.txt,f,uh-huh,acknowledge
training,q1ec7.txt,f,uh-huh uh-huh,acknowledge
training,q1ec7.txt,g,relationship line,instruct
training,q1ec7.txt,g,okay,align
training,q1ec7.txt,f,right,reply_y
training,q1ec7.txt,g,and then you come to that monument,instruct
training,q1ec7.txt,f,right,acknowledge
training,q1ec7.txt,g,"and turn round that monument in a ""u"" shape",instruct
training,q1ec7.txt,f,eh er just underneath it then,check
training,q1ec7.txt,g,yeah just,reply_y
training,q1ec7.txt,f,right,acknowledge
training,q1ec7.txt,g,yeah,reply_y
training,q1ec7.txt,g,keeping the monument on your inside,clarify
training,q1ec7.txt,f,right okay,acknowledge
training,q1ec7.txt,g,okay,acknowledge
training,q1ec7.txt,g,and then above the monument you have well i have a nuclear test site,explain
training,q1ec7.txt,f,no,reply_n
training,q1ec7.txt,f,i don't,explain
training,q1ec7.txt,g,no you don't,acknowledge
training,q1ec7.txt,g,right okay,ready
training,q1ec7.txt,g,"er what you want to do is a a very slight ""s""-shaped curve just above the monument",instruct
training,q1ec7.txt,g,right,align
training,q1ec7.txt,f,okay,reply_y
training,q1ec7.txt,g,well,ready
training,q1ec7.txt,g,just curve round,instruct
training,q1ec7.txt,g,you have the monument don't you,check
training,q1ec7.txt,f,yeah,reply_y
training,q1ec7.txt,g,right,ready
training,q1ec7.txt,g,well just come round that monument,instruct
training,q1ec7.txt,f,okay,acknowledge
training,q1ec7.txt,g,slightly then,instruct
training,q1ec7.txt,g,and then go up straight up north,instruct
training,q1ec7.txt,f,okay,acknowledge
training,q1ec7.txt,f,i've got a golf course,explain
training,q1ec7.txt,g,whereabouts,query_w
training,q1ec7.txt,f,ehm above and to the left of the monument,reply_w
training,q1ec7.txt,g,above and to the left,acknowledge
training,q1ec7.txt,f,there's a there's a space between the golf course and the monument but it's sort of above and to the left just below east lake,explain
training,q1ec7.txt,g,okay,acknowledge
training,q1ec7.txt,g,you want to keep the golf course on your left-hand side,instruct
training,q1ec7.txt,f,okay,acknowledge
training,q1ec7.txt,g,well,ready
training,q1ec7.txt,g,that's on my left-hand side,explain
training,q1ec7.txt,f,uh-huh same here,acknowledge
training,q1ec7.txt,g,yeah,acknowledge
training,q1ec7.txt,g,right,ready
training,q1ec7.txt,g,so you want to keep that on your left-hand side,instruct
training,q1ec7.txt,g,right,align
training,q1ec7.txt,g,and you come up to just below the,instruct
training,q1ec7.txt,f,see see this nuclear station,align
training,q1ec7.txt,g,yeah,reply_y
training,q1ec7.txt,f,ehm,ready
training,q1ec7.txt,f,could you,query_yn
training,q1ec7.txt,g,that'll be you're going to come up north between the golf course and the nuclear test site,instruct
training,q1ec7.txt,f,between those two right,acknowledge
training,q1ec7.txt,g,yes so you're going to come between it,instruct
training,q1ec7.txt,f,so is the nuclear thing slightly to the right of the monument and above it,check
training,q1ec7.txt,g,yeah slightly to the right of the monument,reply_y
training,q1ec7.txt,f,right okay i'm with you right,acknowledge
training,q1ec7.txt,g,and above,reply_y
training,q1ec7.txt,g,right,align
training,q1ec7.txt,f,right,reply_y
training,q1ec7.txt,g,and you're come up and then you've got the bottom of the east lake,instruct
training,q1ec7.txt,f,mmhmm,acknowledge
training,q1ec7.txt,g,and then follow that to the left,instruct
training,q1ec7.txt,f,mmhmm,acknowledge
training,q1ec7.txt,g,just until you're past the tip of the base,instruct
training,q1ec7.txt,f,mmhmm,acknowledge
training,q1ec7.txt,g,and that's you finished,instruct
training,q1ec7.txt,f,right,acknowledge
training,q1ec7.txt,g,and it doesn't look as though it looks anything,explain
training,q1ec7.txt,f,what,query_w
training,q1ec7.txt,g,no no,reply_n
training,q1ec7.txt,g,so where are you in china now,query_w
training,q1ec7.txt,f,is it i know it's at the bottom of the east lake i don't know whether it's,reply_w
training,q1ec7.txt,g,it's actually kathmandu,explain
training,q1ec7.txt,g,finished,explain
training,q1ec7.txt,f,he only wants to,explain
training,q1ec7.txt,g,finito,explain
training,q1nc1.txt,g,ehm right,ready
training,q1nc1.txt,g,you start at the caravan park,instruct
training,q1nc1.txt,f,mmhmm,acknowledge
training,q1nc1.txt,g,right,align
training,q1nc1.txt,g,ehm if you go down about three inches down uh-huh,instruct
training,q1nc1.txt,f,right,acknowledge
training,q1nc1.txt,g,and then across about two and go back up in,instruct
training,q1nc1.txt,f,do i go past the picket fence,query_yn
training,q1nc1.txt,g,no,reply_n
training,q1nc1.txt,g,right okay,ready
training,q1nc1.txt,g,we're going,instruct
training,q1nc1.txt,g,see the old mill can you find the old mill on your map,query_yn
training,q1nc1.txt,f,the mill wheel,check
training,q1nc1.txt,g,it's an old mill,reply_w
training,q1nc1.txt,f,i don't have an old mill it says mill wheel must be the same thing,explain
training,q1nc1.txt,g,okay right,acknowledge
training,q1nc1.txt,f,so,ready
training,q1nc1.txt,f,i go down from the caravan park turn right before the picket fence,check
training,q1nc1.txt,g,you go to the old mill,instruct
training,q1nc1.txt,g,there's no picket fence here eh,reply_w
training,q1nc1.txt,f,you don't have a picket,check
training,q1nc1.txt,f,i've a i've got a picket fence about three inches down from the caravan park,explain
training,q1nc1.txt,f,so i need to stop short of that and turn right right and go and pass beneath the mill wheel or the old the old mill as you have it,check
training,q1nc1.txt,g,well,ready
training,q1nc1.txt,g,no,reply_n
training,q1nc1.txt,g,i go down and then i turn right no then i turn left and then i go back up past the old mill so it's like a curve it's like a curve going up down and then up again past the old,clarify
training,q1nc1.txt,g,have you got is old mill quite near the caravan park,query_yn
training,q1nc1.txt,f,yeah,reply_y
training,q1nc1.txt,f,it's about i mean maybe an inch and a half or two inches southeast of it on mine,explain
training,q1nc1.txt,g,mm,acknowledge
training,q1nc1.txt,g,and have you to go have you to go there like in you've not you've not to pass the you've not to pass that fence,query_yn
training,q1nc1.txt,f,well,ready
training,q1nc1.txt,f,if i went three inches down from the caravan park i would you know i'd more or less hit the picket fence,reply_w
training,q1nc1.txt,g,so then,ready
training,q1nc1.txt,g,right i see,acknowledge
training,q1nc1.txt,g,so is that the idea of this then so you you're going straight to where i am instead of going round the picket fence,check
training,q1nc1.txt,g,if i say if i say that you've to go to the old mill first,instruct
training,q1nc1.txt,f,where's your,query_w
training,q1nc1.txt,f,actually go to it,check
